NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),ENERGYSTARScore,Latitude,Longitude,BuildingAge,RT_Avenue,RT_Other,RT_Street,RT_Way,PP_K-12 School,PP_Large Office,PP_Mixed Use Property,PP_Non-Refrigerated Warehouse,PP_Other,PP_Retail Store,PP_Small- and Mid-Sized Office,PP_Warehouse,SiteEnergyUse(kBtu),TotalGHGEmissions
2.0,2.0,33344.0,33344.0,85.25,47.70782,-122.31873,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123767.2031,0.86
1.0,4.0,84750.0,84750.0,95.0,47.60046292,-122.3337871,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2392466.0,31.89
1.0,1.0,93020.0,93020.0,60.0,47.55515,-122.3275,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1252323.875,8.73
1.0,4.0,46100.0,46100.0,66.0,47.607951,-122.3249339,92.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454812.0,95.26
1.0,2.0,54211.0,36740.0,100.0,47.53922,-122.28295,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1267463.125,8.84
1.0,2.0,23250.0,23250.0,51.0,47.56026365,-122.2858242,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,962725.0,6.71
1.0,20.0,497513.0,378769.0,73.0,47.6166018,-122.32990312,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25909504.0,189.56
1.0,1.0,111908.0,111908.0,69.0,47.58723098,-122.3268923,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2255026.0,44.06
1.0,5.0,41536.0,41536.0,86.0,47.60526618,-122.33134867,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1024033.0,7.14
1.0,1.0,25384.0,25384.0,11.0,47.69274,-122.37602,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3027867.5,77.23
1.0,10.0,381511.0,381511.0,85.0,47.63266558,-122.3416858,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11813861.0,105.41
1.0,1.0,25406.0,25406.0,53.5,47.71612328,-122.2956356,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2277316.0,38.68
1.0,3.0,30109.0,30109.0,88.0,47.63451912,-122.3407585,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1441631.0,34.1
1.0,5.0,251044.0,133177.0,99.0,47.61287,-122.35022,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17186624.0,119.81
1.0,6.0,46580.0,46580.0,76.5,47.61179,-122.3404,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,710275.375,4.95
1.0,2.0,21075.0,21075.0,42.25,47.66453,-122.30999,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1581036.75,53.88
1.0,4.0,82065.0,47265.0,93.0,47.61114082,-122.3455334,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1679127.0,11.71
10.0,0.0,230971.0,230971.0,70.75,47.59042,-122.32498,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21022288.0,405.05
1.0,2.0,71874.0,40485.0,16.5,47.70276573,-122.3562714,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1094622.0,37.58
1.0,1.0,22420.0,22420.0,82.0,47.67518,-122.36549,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1404253.75,31.79
1.0,2.0,21600.0,21600.0,50.5,47.66386,-122.31715,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1623657.0,11.32
1.0,1.0,41895.0,41895.0,93.0,47.5478,-122.32307,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1242311.5,25.09
1.0,1.0,47699.0,47699.0,79.0,47.60709,-122.32416,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14524386.0,712.39
1.0,2.0,26560.0,26560.0,1.0,47.6101,-122.30838,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1751483.875,64.88
1.0,2.0,21393.0,21393.0,60.0,47.67496795,-122.3330039,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,813252.0,31.18
1.0,2.0,40800.0,40800.0,61.0,47.58903,-122.33361,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,817255.875,27.83
1.0,3.0,43387.0,43387.0,62.0,47.5619656,-122.37860657,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2616127.0,32.48
1.0,5.0,184482.0,118248.0,95.0,47.62402,-122.33755,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5671256.0,40.47
3.0,2.0,31343.0,31343.0,5.0,47.66665,-122.31818,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846501.25,128.66
1.0,1.0,110613.0,110613.0,95.0,47.58696132,-122.3249997,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1023418.0,7.13
1.0,2.0,58933.0,58933.0,71.0,47.57334571,-122.2906221,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150120.0,14.99
1.0,39.0,1074552.0,962428.0,62.0,47.61356354,-122.33405304,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27273538.0,473.63
1.0,1.0,31900.0,31900.0,3.25,47.5465,-122.31704,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1964681.25,13.7
1.0,4.0,274442.0,168943.0,82.75,47.6189677,-122.3446084,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9049598.0,221.09
1.0,4.0,33018.0,33018.0,49.0,47.5985,-122.32677,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4857581.5,173.67
1.0,3.0,62078.0,62078.0,97.0,47.63179299,-122.3078286,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888389.0,48.6
3.0,5.0,535947.0,340664.0,83.75,47.6286355,-122.3306365,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136241424.0,4045.53
1.0,5.0,78920.0,78920.0,88.0,47.59895,-122.33379,112.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2830674.75,19.73
1.0,2.0,75844.0,55916.0,50.75,47.61552,-122.31744,89.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3684188.5,38.48
1.0,1.0,28126.0,28126.0,48.0,47.56065507,-122.3261256,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,831577.0,17.72
1.0,1.0,46958.0,46958.0,92.0,47.65045108,-122.352043,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977005.0,31.36
1.0,2.0,22710.0,22710.0,44.5,47.61340882,-122.3459679,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,278741.0,1.94
1.0,3.0,204961.0,204961.0,94.0,47.55156934,-122.3138036,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7971886.0,202.07
1.0,8.0,1158691.0,1158691.0,30.0,47.60387131,-122.3226998,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,295812640.0,10780.64
1.0,3.0,25834.0,25834.0,69.0,47.61550021,-122.3119,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2248776.0,61.22
1.0,2.0,125519.0,125519.0,62.0,47.58438465,-122.3328054,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4999863.0,142.52
1.0,4.0,23022.0,23022.0,81.0,47.7087086,-122.3008891,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,987989.0,14.36
1.0,2.0,23687.0,23687.0,86.0,47.5616226,-122.3386303,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,571345.0,3.98
1.0,3.0,35736.0,35736.0,90.0,47.67644797,-122.3850033,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1068881.0,46.36
1.0,5.0,560516.0,353919.0,68.0,47.62726846,-122.3315762,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30710500.0,626.54
1.0,3.0,269297.0,269297.0,80.0,47.67723,-122.31281,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10498344.0,225.19
1.0,2.0,52110.0,52110.0,34.0,47.58318,-122.3347,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,586589.1875,25.15
1.0,1.0,58184.0,50734.0,41.0,47.69267,-122.35506,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14715262.0,414.43
1.0,6.0,287471.0,203880.0,74.0,47.61598,-122.34369,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14913424.0,103.97
1.0,6.0,88774.0,88774.0,52.0,47.70006313,-122.326753,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6057734.0,42.23
1.0,3.0,53103.0,53103.0,86.25,47.64971767,-122.3528932,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4971699.0,38.55
1.0,1.0,28425.0,28425.0,50.75,47.56128581,-122.2833962,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2845872.0,94.92
1.0,3.0,20410.0,20410.0,8.0,47.65576,-122.34208,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2720238.25,77.84
0.0,3.0,56259.0,56259.0,76.5,47.6592,-122.38437,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2346571.5,86.9
1.0,3.0,98220.0,98220.0,12.0,47.58042,-122.32552,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6468090.0,75.29
1.0,5.0,54465.0,44860.0,68.0,47.63616,-122.32718,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3600571.25,41.22
1.0,1.0,76585.0,38000.0,16.0,47.68194711,-122.3169626,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14019615.0,351.9
1.0,2.0,50368.0,50368.0,66.0,47.72310925,-122.2942276,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,719734.0,27.02
1.0,2.0,40029.0,40029.0,83.0,47.55315894,-122.3260854,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1182575.0,8.24
1.0,4.0,122942.0,78051.0,94.0,47.62498256,-122.3445605,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5276777.0,169.49
1.0,1.0,59090.0,59090.0,45.0,47.54868,-122.3255,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2756214.75,117.11
1.0,2.0,47368.0,47368.0,99.0,47.58895,-122.32833,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1042652.625,7.27
1.0,5.0,33300.0,33300.0,52.75,47.60528,-122.33627,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90558.70313,0.63
1.0,2.0,93218.0,93218.0,86.0,47.63683,-122.35896,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887392.0,84.75
0.0,3.0,21600.0,21600.0,46.75,47.59819,-122.32599,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1539176.625,32.42
1.0,1.0,39840.0,39840.0,2.0,47.66440226,-122.3724793,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,827937.0,5.77
1.0,2.0,41790.0,41790.0,79.75,47.57383,-122.33046,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2177075.0,33.37
1.0,2.0,22324.0,22324.0,52.0,47.56696877,-122.3336063,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,529072.0,19.16
1.0,1.0,24000.0,24000.0,67.5,47.56983869,-122.334806,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,742565.0,24.51
1.0,1.0,37247.0,37247.0,69.0,47.55772,-122.33017,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1748644.5,58.36
1.0,12.0,115857.0,100717.0,74.0,47.61022844,-122.3408168,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5543575.0,38.65
1.0,1.0,51000.0,51000.0,95.0,47.69061,-122.35731,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1298039.875,14.17
1.0,1.0,76354.0,76354.0,63.0,47.56156057,-122.3275348,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3022275.0,21.92
1.0,6.0,286000.0,174226.0,95.5,47.58924,-122.33566,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63835192.0,445.62
1.0,3.0,28572.0,21245.0,16.0,47.65710843,-122.3140463,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2696136.0,87.27
1.0,2.0,51298.0,51298.0,81.0,47.72620398,-122.3564757,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6297193.0,239.17
1.0,2.0,21528.0,21528.0,56.25,47.6689415,-122.3824234,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,297715.0,6.31
1.0,2.0,36630.0,36630.0,90.0,47.59856,-122.33248,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,541943.3125,3.78
1.0,17.0,413264.0,275166.0,91.0,47.60214,-122.32726,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13631141.0,95.03
1.0,5.0,127800.0,127800.0,51.0,47.62531851,-122.3334149,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3060149.0,37.62
1.0,2.0,24750.0,24750.0,84.0,47.6138696,-122.3247782,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,811870.0,29.26
1.0,3.0,98357.0,98357.0,88.0,47.52915,-122.28904,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456131.5,94.64
1.0,3.0,43878.0,43878.0,64.0,47.60180041,-122.33520381,102.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,739662.0,5.16
1.0,4.0,196749.0,108344.0,6.0,47.65821313,-122.3183146,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19236770.0,493.09
1.0,2.0,52792.0,52792.0,98.0,47.69820046,-122.321085,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227290.0,8.56
1.0,2.0,23421.0,23421.0,25.0,47.59881,-122.30189,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1896626.375,13.22
1.0,1.0,21600.0,21600.0,55.0,47.580646,-122.333694,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,523133.0,15.74
1.0,1.0,26033.0,26033.0,88.0,47.67008987,-122.3208898,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1022112.0,40.36
1.0,2.0,33576.0,33576.0,22.0,47.66278765,-122.2953235,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2069880.0,72.71
1.0,7.0,54372.0,33548.0,94.0,47.60663,-122.32526,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1403820.0,9.79
1.0,1.0,29924.0,29924.0,61.0,47.72778979,-122.34627787,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1173650.0,15.5
1.0,1.0,56884.0,56884.0,74.0,47.66189649,-122.3890124,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1261725.0,34.92
1.0,2.0,61880.0,61880.0,66.0,47.61469,-122.31596,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,595936.5,4.15
1.0,2.0,28800.0,28800.0,47.0,47.59291,-122.31042,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1143826.625,29.44
0.0,3.0,49052.0,49052.0,96.0,47.58462,-122.3347,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1441445.625,10.05
1.0,21.0,305548.0,305548.0,58.0,47.60968,-122.33379,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33729336.0,1510.85
1.0,3.0,33448.0,33448.0,78.0,47.66238,-122.30801,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,998633.5,6.96
1.0,1.0,66704.0,66704.0,60.0,47.69728551,-122.3463697,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,599390.0,21.2
1.0,10.0,181694.0,143508.0,88.0,47.59963,-122.32796,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7637986.0,53.25
1.0,8.0,158676.0,128375.0,27.5,47.61300278,-122.32923126,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5159342.0,249.43
1.0,2.0,24550.0,24550.0,100.0,47.59935,-122.32468,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,977230.3125,6.73
1.0,1.0,20724.0,20724.0,70.75,47.58032,-122.32083,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1832031.5,83.3
1.0,3.0,22719.0,22719.0,44.5,47.67398,-122.40765,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1358519.0,9.47
1.0,1.0,30533.0,30533.0,41.0,47.62208,-122.35398,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5903015.0,192.12
1.0,1.0,57310.0,57310.0,70.5,47.65823532,-122.3663814,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1318096.0,37.16
1.0,1.0,26440.0,26440.0,91.0,47.62322037,-122.320017,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,719905.1875,27.93
1.0,4.0,28844.0,28844.0,43.25,47.65800828,-122.3653349,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,926923.0,6.46
1.0,1.0,26094.0,26094.0,19.0,47.56121,-122.33872,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,709990.8125,4.95
1.0,3.0,33648.0,33648.0,40.5,47.66414,-122.31664,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1399581.625,9.76
1.0,1.0,161678.0,161678.0,27.0,47.57009819,-122.333388,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9245102.0,194.3
1.0,2.0,45594.0,45594.0,75.0,47.56067,-122.32705,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1351267.875,9.42
1.0,2.0,23687.0,23687.0,68.0,47.56121,-122.33872,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1084553.75,7.56
1.0,1.0,30545.0,30545.0,12.0,47.55302,-122.33605,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1577040.875,61.53
1.0,2.0,22128.0,22128.0,94.0,47.57384,-122.41182,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,608359.6875,25.24
1.0,14.0,724148.0,652358.0,12.0,47.61927032,-122.33372498,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36863348.0,900.39
1.0,1.0,23750.0,23750.0,81.25,47.57798,-122.32783,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,522972.1875,3.65
1.0,8.0,178000.0,178000.0,58.0,47.60427,-122.32311,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53166156.0,2549.47
1.0,5.0,38376.0,38376.0,70.0,47.60105515,-122.3345871,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1982967.0,13.82
1.0,1.0,158415.0,158415.0,25.0,47.5653,-122.33076,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22394416.0,454.49
1.0,3.0,45680.0,45680.0,81.0,47.68573889,-122.3184174,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1988784.0,82.66
1.0,6.0,62370.0,62370.0,30.0,47.58959849,-122.3336722,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4335178.0,30.22
1.0,20.0,497513.0,378769.0,65.0,47.61695,-122.32965,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26823218.0,197.19
1.0,1.0,24100.0,24100.0,22.0,47.55832,-122.35239,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,809870.8125,30.49
1.0,3.0,87262.0,87262.0,54.0,47.6641,-122.33118,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4145920.5,157.77
1.0,2.0,45991.0,45991.0,77.0,47.66476,-122.35248,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1145535.75,36.43
1.0,3.0,75214.0,75214.0,88.0,47.64052,-122.3656,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334260.0,43.98
1.0,6.0,29820.0,29820.0,69.0,47.600547,-122.330551,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1620721.0,37.79
0.0,2.0,22710.0,22710.0,44.5,47.61341,-122.34597,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,287763.5,2.01
1.0,4.0,23032.0,23032.0,61.5,47.66684341,-122.38414001,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1158000.0,8.07
1.0,5.0,74880.0,74880.0,56.0,47.70105,-122.32659,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5134607.5,35.8
1.0,6.0,74211.0,74211.0,97.0,47.60121,-122.33518,114.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1357119.875,9.46
1.0,4.0,114297.0,114297.0,67.0,47.54941628,-122.3160421,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1738724.0,52.94
1.0,3.0,21600.0,21600.0,50.5,47.61789,-122.33573,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,323739.4063,6.33
1.0,2.0,61580.0,34580.0,54.0,47.61469383,-122.31723,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4376927.0,74.52
1.0,1.0,111900.0,111900.0,82.5,47.72548938,-122.3469881,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11564788.0,220.38
1.0,3.0,62000.0,62000.0,83.0,47.6490837,-122.3604006,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1698779.0,76.57
1.0,8.0,158676.0,128375.0,27.5,47.61301,-122.32929,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5328051.5,256.57
1.0,1.0,32000.0,32000.0,46.5,47.66622062,-122.3746623,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1136405.0,39.73
